代码,时间,开盘价,最高价,最低价,收盘价,成交量,成交额
00100,2008-06-24,6.3000,6.3200,6.1600,6.1600,22000,137760.00
00100,2008-06-25,6.2000,6.4600,6.1700,6.4600,80000,498730.00
00100,2008-06-26,6.0000,6.4200,5.8000,6.4200,45300,278770.00
00100,2008-06-27,6.5000,6.8000,6.5000,6.8000,82000,556070.00
00100,2008-06-30,6.8000,6.8000,6.8000,6.8000,10000,68000.00
00100,2008-07-03,5.9000,5.9000,5.9000,5.9000,3000,17700.00
00100,2008-07-04,6.0000,6.8000,6.0000,6.7200,49000,328800.00
00100,2008-07-07,6.8500,6.8500,6.1100,6.1500,21000,136110.00
00100,2008-07-08,5.9500,5.9500,5.9500,5.9500,4000,23800.00
00100,2008-07-09,5.7500,5.7500,5.5000,5.5900,26000,146190.00
00100,2008-07-10,5.5000,5.7000,5.5000,5.5000,4000,22400.00
00100,2008-07-14,5.5000,5.5000,5.5000,5.5000,1000,5500.00
00100,2008-07-15,5.3000,5.3000,5.3000,5.3000,2000,10600.00
00100,2008-07-16,5.3000,5.3000,5.3000,5.3000,6000,31800.00
00100,2008-07-17,5.4000,5.5000,5.4000,5.5000,5000,27300.00
00100,2008-07-18,5.5000,5.5000,4.4000,4.9500,42000,202280.00
00100,2008-07-21,5.0000,5.0000,5.0000,5.0000,11000,55000.00
00100,2008-07-22,5.0000,5.2800,5.0000,5.2800,6000,30280.00
00100,2008-07-24,5.2000,5.2000,5.2000,5.2000,2000,10400.00
00100,2008-07-25,4.7000,4.7000,4.7000,4.8000,1000,4700.00
00100,2008-07-28,4.8000,4.8000,4.8000,4.8000,1000,4800.00
00100,2008-07-29,4.6000,4.6000,4.6000,4.6500,10000,46000.00
00100,2008-07-30,4.6500,6.1800,4.6500,5.0000,19000,97760.00
00100,2008-08-01,5.1000,5.1000,5.1000,5.1000,1000,5100.00
00100,2008-08-04,5.3000,5.3000,5.3000,5.3000,2000,10600.00
00100,2008-08-07,5.3000,5.3000,5.3000,5.3000,3010000,16253000.00
00100,2008-08-08,5.3000,5.3000,5.3000,5.3000,495000,2623500.00
00100,2008-08-11,5.3000,5.3000,5.3000,5.3000,52000,275600.00
00100,2008-08-12,5.3000,5.3000,5.3000,5.3000,148000,784400.00
00100,2008-08-13,5.1000,5.3000,5.1000,5.2800,21000,107300.00
00100,2008-08-14,5.3100,5.3100,5.3100,5.3100,1436693,7614354.00
00100,2008-08-15,5.1000,5.3000,5.1000,5.3000,14110,72183.00
00100,2008-08-18,5.1000,5.1000,5.1000,5.1000,200000,1020000.00
00100,2008-08-19,4.8000,5.0500,4.8000,5.0500,254000,1239390.00
00100,2008-08-20,4.9800,5.0000,4.9800,4.9800,433000,2164240.00
00100,2008-08-21,4.9800,5.0000,4.9800,5.0000,27390,136870.00
00100,2008-08-25,5.0000,5.0000,5.0000,5.0000,51000,255000.00
00100,2008-08-26,5.0000,5.4000,5.0000,5.4000,5190,26949.00
00100,2008-09-03,5.0000,5.0000,5.0000,5.0000,4000,20000.00
00100,2008-09-04,5.0000,5.0000,5.0000,5.0000,766730,3718641.00
00100,2008-09-05,5.0000,5.0000,5.0000,5.0000,115000,575000.00
00100,2008-09-12,4.2000,4.2000,4.2000,4.3000,1000,4200.00
00100,2008-09-16,4.2600,4.3100,4.2500,4.3000,498000,2134950.00
00100,2008-09-17,4.0000,4.0000,4.0000,4.0000,30000,120000.00
00100,2008-09-19,4.3000,4.3000,4.3000,4.3000,100000,430000.00
00100,2008-09-22,4.3000,4.3000,2.0500,3.4500,5000,17970.00
00100,2008-09-23,3.4500,3.6000,3.4500,3.6900,6000,21150.00
00100,2008-09-24,3.8000,3.8000,3.8000,3.9400,3000,11400.00
00100,2008-09-25,4.2100,4.3000,4.0000,4.0000,65300,265000.00
00100,2008-10-02,3.9000,3.9000,3.9000,3.9000,20000,78000.00
00100,2008-10-03,3.8000,3.8000,3.8000,3.7000,30000,114000.00
00100,2008-10-08,3.6800,3.6800,3.5000,3.5000,42000,152400.00
00100,2008-10-09,3.5000,3.5000,3.3000,3.3000,235800,779740.00
00100,2008-10-10,3.3000,3.3000,3.3000,3.3000,300000,960000.00
00100,2008-10-13,2.9000,3.2000,2.9000,2.9000,74700,222760.00
00100,2008-10-14,3.0200,3.0200,2.9000,3.0000,301000,902740.00
00100,2008-10-15,3.0000,3.0000,3.0000,3.0000,300000,840000.00
00100,2008-10-16,2.4500,2.4500,2.4500,2.4500,5000,12250.00
00100,2008-10-21,2.5000,2.5800,2.5000,2.5800,11000,28140.00
00100,2008-10-22,2.5000,2.5100,2.4900,2.5000,296000,727720.00
00100,2008-10-23,2.2000,2.2000,2.2000,2.2000,5000,11000.00
00100,2008-10-24,2.0000,2.0000,2.0000,2.0000,10000,20000.00
00100,2008-10-27,2.0000,2.1000,1.9500,1.9500,346000,693050.00
00100,2008-10-28,1.6400,1.8300,1.2000,1.3000,10627000,13308660.00
00100,2008-10-29,1.5000,1.5000,1.1000,1.1000,246000,330050.00
00100,2008-10-30,1.0000,1.3000,1.0000,1.1500,1538000,1807804.00
00100,2008-10-31,1.2600,1.4000,1.1000,1.4000,2847100,3200140.00
00100,2008-11-03,1.6000,1.7300,1.5800,1.7300,82916,137927.00
00100,2008-11-04,1.9000,2.5600,1.9000,2.3200,546200,1302580.00
00100,2008-11-05,2.5000,2.8500,2.5000,2.8400,103000,284720.00
00100,2008-11-07,1.8000,2.5000,1.8000,2.4500,377000,882800.00
00100,2008-11-10,2.4500,2.4500,2.4500,2.4500,1050000,2572800.00
00100,2008-11-11,2.4500,2.4500,2.4500,2.4500,5530000,13548500.00
00100,2008-11-12,2.3300,2.3500,1.9200,2.0000,163000,363030.00
00100,2008-11-13,2.0000,2.3000,2.0000,2.3000,398000,879680.00
00100,2008-11-14,2.2000,2.2000,2.2000,2.2000,473000,1040600.00
00100,2008-11-17,2.2000,2.2500,2.1500,2.2200,122000,266610.00
00100,2008-11-20,1.9900,1.9900,1.9900,1.9900,1000,1990.00
00100,2008-11-21,2.0000,2.2000,2.0000,2.2000,57000,125000.00
00100,2008-11-24,2.2000,2.2000,2.2000,2.2000,24000,52800.00
00100,2008-11-26,2.0000,2.0000,2.0000,2.0000,30000,60000.00
00100,2008-11-27,2.0000,2.0000,1.9000,2.0000,35000,69800.00
00100,2008-12-01,2.0000,2.0000,2.0000,2.0000,5000,10000.00
00100,2008-12-02,1.8000,1.8000,1.7000,1.7000,108000,190110.00
00100,2008-12-03,1.7500,1.7500,1.6500,1.6500,115000,194410.00
00100,2008-12-04,1.7000,1.7000,1.5500,1.5700,63000,99320.00
00100,2008-12-05,1.5000,1.5100,1.4000,1.4100,57000,84020.00
00100,2008-12-08,1.4300,1.4300,1.3500,1.3800,246000,337870.00
00100,2008-12-09,1.3000,1.3000,1.2500,1.2500,4446550,5780015.00
00100,2008-12-10,1.3000,1.3000,1.3000,1.3000,632000,821600.00
00100,2008-12-11,1.3500,1.3500,1.2900,1.3000,305000,399540.00
00100,2008-12-12,1.3000,1.3200,1.2400,1.2400,295000,377157.00
00100,2008-12-15,1.2000,1.2400,1.1900,1.1900,978000,1198884.00
00100,2008-12-16,1.2300,1.2300,1.1600,1.1600,1014000,1201510.00
00100,2008-12-17,1.1800,1.1800,1.1600,1.1700,669000,787940.00
00100,2008-12-18,1.1900,1.2100,1.1700,1.1900,2930450,3453262.00
00100,2008-12-19,1.2100,1.2800,1.2000,1.2000,7421000,9187750.00
00100,2008-12-22,1.2500,1.2700,1.2400,1.2500,4642000,5826120.00
00100,2008-12-23,1.2300,1.2400,1.1100,1.1400,2501000,2926920.00
00100,2008-12-24,1.1400,1.1600,1.1400,1.1400,1088000,1243230.00
00100,2008-12-29,1.1400,1.1400,1.0900,1.0900,882000,988090.00
00100,2008-12-30,1.1100,1.1100,0.9700,0.9900,2069000,2109570.00
00100,2008-12-31,1.0000,1.0500,0.9900,1.0000,7611000,7628280.00
00100,2009-01-02,1.0100,1.2200,0.9900,1.1900,12947000,14310630.00
00100,2009-01-05,1.2700,1.5600,1.2700,1.5100,19436250,27351820.00
00100,2009-01-06,1.6500,1.6700,1.5100,1.5600,10532000,16672570.00
00100,2009-01-07,1.5500,1.8300,1.5500,1.6500,10524000,17874780.00
00100,2009-01-08,1.6000,1.6800,1.5000,1.6100,3067000,4887260.00
00100,2009-01-09,1.6400,1.7400,1.5800,1.6500,2549100,4264683.00
00100,2009-01-12,1.5300,1.6000,1.3700,1.3700,2225000,3225560.00
00100,2009-01-13,1.3500,1.4100,1.2500,1.3400,1860000,2461490.00
00100,2009-01-14,1.4200,1.4700,1.3600,1.4700,1121300,1583655.00
00100,2009-01-15,1.4000,1.4000,1.3300,1.3900,172000,232090.00
00100,2009-01-16,1.3900,1.4000,1.3400,1.4000,552000,765640.00
00100,2009-01-19,1.4200,1.4700,1.3700,1.4000,864000,1217590.00
00100,2009-01-20,1.3800,1.4000,1.3300,1.3600,500000,684500.00
00100,2009-01-21,1.3600,1.3600,1.3100,1.3600,584000,791230.00
00100,2009-01-22,1.3800,1.5000,1.3800,1.4300,4337000,6243760.00
00100,2009-01-23,1.4400,1.4900,1.4100,1.4500,477000,694750.00
00100,2009-01-29,1.4700,1.5000,1.4500,1.5000,1118200,1652480.00
00100,2009-01-30,1.5000,1.5200,1.4200,1.5000,1030000,1502880.00
00100,2009-02-02,1.4700,1.4900,1.4700,1.4800,829000,1222310.00
00100,2009-02-03,1.4800,1.4900,1.4300,1.4700,1657215,2450938.00
00100,2009-02-04,1.4900,1.4900,1.4600,1.4900,718000,1056750.00
00100,2009-02-05,1.4900,1.5100,1.4800,1.4900,1509243,2253662.00
00100,2009-02-06,1.5000,1.6800,1.4900,1.6400,3732000,5989090.00
00100,2009-02-09,1.6700,1.7000,1.5900,1.6000,1533338,2528474.00
00100,2009-02-10,1.6100,1.6800,1.6100,1.6400,1026000,1669190.00
00100,2009-02-11,1.6000,1.7300,1.6000,1.6900,1598000,2627980.00
00100,2009-02-12,1.7200,1.7600,1.4500,1.5600,2471000,3944010.00
00100,2009-02-13,1.5900,1.6100,1.5900,1.5900,809000,1290120.00
00100,2009-02-16,1.6000,1.6700,1.5900,1.6600,606000,990760.00
00100,2009-02-17,1.6200,1.7100,1.6200,1.6700,993000,1666590.00
00100,2009-02-18,1.6300,1.6300,1.6200,1.6300,25000,40700.00
00100,2009-02-19,1.6300,1.6400,1.6300,1.6400,647700,1058110.00
00100,2009-02-20,1.6400,1.6500,1.5700,1.5700,839000,1373310.00
00100,2009-02-23,1.6000,1.6400,1.5700,1.6100,460000,739900.00
00100,2009-02-24,1.5900,1.5900,1.5500,1.5900,837000,1313490.00
00100,2009-02-25,1.6800,1.6800,1.5900,1.6100,470659,751793.00
00100,2009-02-26,1.6000,1.6000,1.4800,1.5200,791000,1196030.00
00100,2009-02-27,1.5200,1.5600,1.5200,1.5200,132000,202520.00
00100,2009-03-02,1.5500,1.5500,1.5100,1.5200,354000,537280.00
00100,2009-03-03,1.5000,1.5200,1.4800,1.5200,446000,669140.00
00100,2009-03-04,1.5200,1.5500,1.4700,1.5500,286000,433220.00
00100,2009-03-05,1.5600,1.5900,1.5600,1.5700,329000,514310.00
00100,2009-03-06,1.5600,1.5700,1.5000,1.5400,481000,739080.00
00100,2009-03-09,1.5600,1.5600,1.5600,1.5600,187000,291720.00
00100,2009-03-10,1.5600,1.5600,1.5400,1.5600,248600,387540.00
00100,2009-03-11,1.5700,1.5900,1.5600,1.5900,537000,842490.00
00100,2009-03-12,1.5500,1.5500,1.5500,1.5500,65000,100600.00
00100,2009-03-13,1.5600,1.6000,1.5600,1.6000,177000,278080.00
00100,2009-03-16,1.6000,1.6200,1.5700,1.5900,445000,709620.00
00100,2009-03-17,1.5900,1.6500,1.5800,1.6100,662000,1072420.00
00100,2009-03-18,1.6200,1.7000,1.6200,1.6600,224000,371000.00
00100,2009-03-19,1.6100,1.6100,1.5900,1.5900,155000,247700.00
00100,2009-03-20,1.5900,1.6100,1.5900,1.6000,181000,288900.00
00100,2009-03-23,1.5900,1.6300,1.5900,1.6200,738000,1194560.00
00100,2009-03-24,1.6300,1.6800,1.6300,1.6400,238000,392870.00
00100,2009-03-25,1.6100,1.6500,1.6000,1.6000,798000,1301920.00
00100,2009-03-26,1.6300,1.6700,1.6300,1.6400,110000,180490.00
00100,2009-03-27,1.6400,1.7200,1.6400,1.7000,320400,539846.00
00100,2009-03-30,1.7000,1.9000,1.7000,1.7800,861000,1549030.00
00100,2009-03-31,1.8200,1.8300,1.7800,1.8200,199000,362240.00
00100,2009-04-01,1.8200,1.8200,1.7800,1.8000,329000,592620.00
00100,2009-04-02,1.8500,1.9100,1.8500,1.8900,689000,1299780.00
00100,2009-04-03,1.9100,1.9300,1.8500,1.8500,899507,1676997.00
00100,2009-04-06,1.9400,1.9500,1.9000,1.9500,230000,440300.00
00100,2009-04-07,1.9200,1.9200,1.8800,1.8900,196000,371310.00
00100,2009-04-08,1.8900,1.9000,1.8500,1.8700,312000,580530.00
00100,2009-04-09,1.8600,2.0500,1.8600,1.9600,540000,1039810.00
00100,2009-04-14,2.0000,2.0500,1.8800,2.0000,770000,1515490.00
00100,2009-04-15,2.0000,2.0000,1.9400,1.9700,339600,664674.00
00100,2009-04-16,2.0000,2.0000,1.9500,1.9800,248000,493720.00
00100,2009-04-17,1.9900,2.1800,1.9900,2.0800,433000,904100.00
00100,2009-04-20,2.0500,2.3300,2.0500,2.3200,480000,1056640.00
00100,2009-04-21,2.2800,2.4800,2.2000,2.4700,277000,654120.00
00100,2009-04-22,2.5000,2.5000,2.2000,2.2400,595000,1396320.00
00100,2009-04-23,2.2400,2.3500,2.2400,2.3200,244000,564980.00
00100,2009-04-24,2.3200,2.4500,2.2500,2.3900,498000,1182310.00
00100,2009-04-27,2.4000,2.4000,2.1500,2.2500,372000,837730.00
00100,2009-04-28,2.3800,2.3800,2.1400,2.2100,131000,298560.00
00100,2009-04-29,2.2100,2.2800,2.2100,2.2700,140000,317430.00
00100,2009-04-30,2.3500,2.3900,2.2800,2.3400,362000,841530.00
00100,2009-05-04,2.3800,2.3800,2.2400,2.2800,1140000,2600699.00
00100,2009-05-05,2.3300,2.4000,2.2200,2.3000,940620,2163495.00
00100,2009-05-06,2.3800,2.4400,2.3500,2.4400,928000,2232730.00
00100,2009-05-07,2.5000,2.5400,2.4000,2.4700,821645,2030968.00
00100,2009-05-08,2.4700,2.4900,2.4100,2.4400,1267855,3091132.00
00100,2009-05-11,2.4800,2.7500,2.4800,2.5500,1183806,3071059.00
00100,2009-05-12,2.5000,2.6000,2.5000,2.5000,720545,1823264.00
00100,2009-05-13,2.5000,2.7800,2.5000,2.6400,398000,1052010.00
00100,2009-05-14,2.5700,2.6500,2.5500,2.6500,420706,1102380.00
00100,2009-05-15,2.8000,2.8000,2.6800,2.6800,204000,555010.00
00100,2009-05-18,2.7900,2.7900,2.6200,2.6700,372000,983500.00
00100,2009-05-19,2.8000,2.8000,2.6000,2.7000,426000,1161370.00
00100,2009-05-20,2.7000,2.7900,2.7000,2.7300,448000,1222650.00
00100,2009-05-21,2.7500,2.8500,2.7500,2.8500,243000,677770.00
00100,2009-05-22,2.9000,3.0600,2.8300,2.9400,352000,1035110.00
00100,2009-05-25,3.0000,3.0000,2.8800,2.9700,293000,862940.00
00100,2009-05-26,3.0000,3.0600,2.9300,2.9400,119000,355410.00
00100,2009-05-27,2.9800,3.0200,2.9300,3.0000,130000,387120.00
00100,2009-05-29,2.9500,3.0800,2.7700,3.0500,213000,635950.00
00100,2009-06-01,3.1500,3.1700,3.0500,3.1600,132000,414840.00
00100,2009-06-02,3.3500,3.4000,3.2000,3.3000,548766,1823686.00
00100,2009-06-03,3.3000,3.3700,3.3000,3.3200,267000,896210.00
00100,2009-06-04,3.3700,3.4100,3.2000,3.3000,340000,1114910.00
00100,2009-06-05,3.3000,3.3000,3.0100,3.2000,298000,940020.00
00100,2009-06-08,3.1500,3.1800,3.1200,3.1800,299000,945990.00
00100,2009-06-09,3.1900,3.1900,3.1500,3.1800,191000,605460.00
00100,2009-06-10,3.2000,3.4000,3.2000,3.3500,483813,1585261.00
00100,2009-06-11,3.4000,3.4500,3.3700,3.4500,324480,1103518.00
00100,2009-06-12,3.4000,3.7000,3.4000,3.7000,328480,1165322.00
00100,2009-06-15,3.7000,3.7000,3.6500,3.6500,191000,702490.00
00100,2009-06-16,3.3000,3.4500,3.3000,3.3300,242000,806950.00
00100,2009-06-17,3.3200,3.3200,3.0000,3.1500,225000,706650.00
00100,2009-06-18,3.0500,3.2000,3.0000,3.1300,206056,633256.00
00100,2009-06-19,3.1300,3.1300,3.1300,3.1300,29,86.00
00100,2009-06-22,3.0000,3.2000,3.0000,3.0500,183055,563981.00
00100,2009-06-23,2.9300,3.0000,2.9300,3.0000,75000,224150.00
00100,2009-06-24,2.9700,2.9700,2.9200,2.9500,61000,180110.00
00100,2009-06-25,3.0000,3.1100,3.0000,3.0700,67690,206198.00
00100,2009-06-26,3.2400,3.2400,3.0500,3.2400,29847,94735.00
00100,2009-06-29,3.2000,3.2000,3.0500,3.1200,35000,109560.00
00100,2009-06-30,3.1000,3.1500,3.0400,3.1400,76000,233840.00
00100,2009-07-02,3.1500,3.1500,3.1500,3.1500,430787,1350757.00
00100,2009-07-03,3.1500,3.2800,3.1500,3.2800,2362587,7464699.00
00100,2009-07-06,3.2600,3.2700,3.2000,3.2000,92000,299400.00
00100,2009-07-07,3.1900,3.1900,3.1000,3.1000,529000,1655070.00
00100,2009-07-08,3.0100,3.0100,2.8600,2.9900,506000,1486410.00
00100,2009-07-09,2.9600,2.9600,2.9000,2.9100,26000,76220.00
00100,2009-07-10,2.9500,2.9600,2.9400,2.9600,262000,773590.00
00100,2009-07-13,2.9300,3.0500,2.7800,2.8500,415000,1193190.00
00100,2009-07-14,2.8500,2.9400,2.8500,2.8500,57000,166340.00
00100,2009-07-15,2.8300,2.9300,2.8100,2.8200,79000,224940.00
00100,2009-07-16,2.8300,3.0700,2.8300,3.0000,183200,549306.00
00100,2009-07-17,3.0600,3.1300,3.0600,3.0700,134000,414850.00
00100,2009-07-20,3.0600,3.0700,3.0000,3.0200,81000,244670.00
00100,2009-07-21,3.0000,3.0100,2.9200,2.9800,227000,677610.00
00100,2009-07-22,3.1000,3.1800,3.0800,3.1700,221000,688310.00
00100,2009-07-23,3.1500,3.4000,3.1500,3.4000,129000,419980.00
00100,2009-07-24,3.3100,3.3100,3.2000,3.2000,179012,576540.00
00100,2009-07-27,3.2900,4.2800,3.2900,3.9500,1209000,4740250.00
00100,2009-07-28,3.9900,4.2500,3.9000,4.1000,1129284,4646040.00
00100,2009-07-29,4.2000,4.3000,3.9600,4.0400,677520,2805015.00
00100,2009-07-30,4.0400,4.1200,4.0000,4.0600,201957,820468.00
00100,2009-07-31,3.8500,3.8600,3.5400,3.7300,1328000,4879420.00
00100,2009-08-03,3.7300,4.0200,3.7000,3.9200,3104000,12059800.00
00100,2009-08-04,4.0000,4.0200,3.8500,3.9200,1353000,5281870.00
00100,2009-08-05,3.8700,3.9000,3.8100,3.8300,645524,2494166.00
00100,2009-08-06,3.8100,3.8200,3.6100,3.7500,601000,2234120.00
00100,2009-08-07,3.6600,3.7400,3.5900,3.5900,637000,2328860.00
00100,2009-08-10,3.4800,3.6000,3.4500,3.5100,515000,1798850.00
00100,2009-08-11,3.5700,3.6800,3.5000,3.5100,371000,1312250.00
00100,2009-08-12,3.4200,3.5000,3.3700,3.4000,276877,949931.00
00100,2009-08-13,3.4000,3.6000,3.3900,3.4700,704996,2443496.00
00100,2009-08-14,3.4600,3.5300,3.4600,3.5000,419000,1465880.00
00100,2009-08-17,3.5500,3.7100,3.5000,3.6100,581000,2110620.00
00100,2009-08-18,3.6000,3.6000,3.4000,3.4800,336336,1169554.00
00100,2009-08-19,3.5000,3.5000,3.3600,3.4100,667000,2273400.00
00100,2009-08-20,3.4100,3.4600,3.3700,3.4500,176000,601140.00
00100,2009-08-21,3.4400,3.5200,3.4400,3.5100,398000,1387080.00
00100,2009-08-24,3.5100,3.5100,3.4500,3.4500,256000,894220.00
00100,2009-08-25,3.4500,3.4500,3.4400,3.4400,35000,120600.00
00100,2009-08-26,3.4600,3.5900,3.4600,3.5800,249000,875610.00
00100,2009-08-27,3.5800,3.6200,3.5000,3.5500,553000,1969860.00
00100,2009-08-28,3.5000,3.5000,3.3600,3.3800,747000,2552390.00
00100,2009-08-31,3.4000,3.4900,3.4000,3.4100,464677,1581352.00
00100,2009-09-01,3.4000,3.4200,3.1600,3.2600,1180000,3924020.00
00100,2009-09-02,3.1800,3.2800,3.1500,3.2800,1289222,4112294.00
00100,2009-09-03,3.2800,3.3000,3.1500,3.2400,84000,273450.00
00100,2009-09-04,3.2400,3.3900,3.2400,3.3200,279000,923300.00
00100,2009-09-07,3.3400,3.5000,3.3300,3.4700,234000,798030.00
00100,2009-09-08,3.4700,3.5000,3.4600,3.4800,104000,362090.00
00100,2009-09-09,3.5000,3.5000,3.3700,3.4800,252000,862580.00
00100,2009-09-10,3.4800,3.4800,3.3700,3.3700,183000,628270.00
00100,2009-09-11,3.3900,3.4200,3.3700,3.4200,185000,628820.00
00100,2009-09-14,3.3700,3.4000,3.3600,3.3700,374000,1264350.00
00100,2009-09-15,3.3600,3.4300,3.3600,3.3700,65000,219010.00
00100,2009-09-16,3.4000,3.4100,3.3100,3.3500,679000,2296860.00
00100,2009-09-17,3.3600,3.4000,3.3400,3.3500,355660,1199501.00
00100,2009-09-18,3.3500,3.3600,3.3300,3.3300,43000,144000.00
00100,2009-09-21,3.3200,3.3200,3.2700,3.2900,308000,1015750.00
00100,2009-09-22,3.3000,3.3000,3.1800,3.2000,261000,849270.00
00100,2009-09-23,3.2000,3.2000,3.0400,3.0600,1223000,3802880.00
00100,2009-09-24,3.0100,3.0600,2.9900,2.9900,707841,2125113.00
00100,2009-09-25,2.9900,2.9900,2.9100,2.9900,433000,1267090.00
00100,2009-09-28,2.9900,2.9900,2.8500,2.9000,653000,1892070.00
00100,2009-09-29,2.8400,2.9800,2.8200,2.9600,248000,722000.00
00100,2009-09-30,2.9000,2.9000,2.8200,2.9000,233000,673270.00
00100,2009-10-02,2.8900,3.0200,2.8300,2.9000,373285,1084307.00
00100,2009-10-05,3.5900,3.5900,2.9700,3.0500,143000,443770.00
00100,2009-10-06,3.1500,3.2000,3.0200,3.1400,333000,1049740.00
00100,2009-10-07,3.2800,3.3800,3.2200,3.3000,458000,1512700.00
00100,2009-10-08,3.3600,3.3900,3.3000,3.3600,169000,567440.00
00100,2009-10-09,3.3600,3.4500,3.3600,3.4200,865000,2924340.00
00100,2009-10-12,3.3500,3.3500,3.2700,3.3500,82000,271920.00
00100,2009-10-13,3.3700,3.5000,3.3700,3.4300,113000,388570.00
00100,2009-10-14,3.4800,3.4800,3.4400,3.4500,95000,329980.00
00100,2009-10-15,3.4500,3.4900,3.3700,3.4600,174000,599850.00
00100,2009-10-16,3.4600,3.4800,3.4600,3.4800,291990,1014245.00
00100,2009-10-19,3.4600,3.4700,3.4600,3.4700,246000,853440.00
00100,2009-10-20,3.5500,3.7400,3.5400,3.7300,579589,2070439.00
00100,2009-10-21,3.8000,3.8000,3.7400,3.7500,474000,1777670.00
00100,2009-10-22,3.7500,3.7500,3.6000,3.7200,297000,1087530.00
00100,2009-10-23,3.7200,3.7700,3.7200,3.7500,240000,898590.00
00100,2009-10-27,3.7500,3.7500,3.3800,3.6500,423000,1578430.00
00100,2009-10-28,3.6000,3.6000,3.4500,3.6000,66484,233199.00
00100,2009-10-29,3.5500,3.5500,3.4200,3.4200,29000,100660.00
00100,2009-10-30,3.4200,3.5000,3.4200,3.4800,40000,138560.00
00100,2009-11-02,3.4200,3.7000,3.4000,3.6700,116000,400220.00
00100,2009-11-03,3.6700,3.7500,3.5300,3.5600,58000,208420.00
00100,2009-11-04,3.5600,3.5700,3.5600,3.5400,20400,72650.00
00100,2009-11-05,3.5400,3.5400,3.4500,3.4900,157000,549540.00
00100,2009-11-06,3.4900,3.6000,3.4800,3.6100,205000,721770.00
00100,2009-11-09,3.6200,3.6200,3.6000,3.6100,32000,115460.00
00100,2009-11-10,3.6100,3.6100,3.5500,3.5500,23000,82970.00
00100,2009-11-11,3.5500,3.5500,3.5000,3.5100,23000,81000.00
00100,2009-11-12,3.7000,3.7000,3.6000,3.6200,224000,808660.00
00100,2009-11-13,3.6500,3.6500,3.6000,3.6500,203069,741113.00
00100,2009-11-16,3.6200,3.7300,3.6200,3.7300,281000,1041790.00
00100,2009-11-17,3.7000,3.7400,3.7000,3.7200,317000,1180400.00
00100,2009-11-18,3.7100,3.7100,3.6000,3.7100,79000,291850.00
00100,2009-11-19,3.7200,3.7600,3.6600,3.7500,411000,1539720.00
00100,2009-11-20,3.7400,3.7600,3.6000,3.7400,419000,1564150.00
00100,2009-11-23,3.6000,3.7300,3.6000,3.7300,153914,570189.00
00100,2009-11-24,3.7400,3.7400,3.6900,3.7300,87000,323760.00
00100,2009-11-25,3.7000,3.7000,3.6000,3.6200,58000,209530.00
00100,2009-11-26,3.6000,3.6100,3.6000,3.6100,7000,25230.00
00100,2009-11-27,3.6000,3.6000,3.5500,3.5600,70000,249050.00
00100,2009-11-30,3.5000,3.6000,3.5000,3.6300,9000,32330.00
00100,2009-12-01,3.7500,3.7500,3.5600,3.7500,416000,1550400.00
00100,2009-12-02,3.7500,4.0000,3.7500,3.8400,282000,1072180.00
00100,2009-12-03,3.8000,3.9900,3.6200,3.6600,206000,771960.00
00100,2009-12-04,3.6600,3.8000,3.6600,3.7900,266000,996680.00
00100,2009-12-07,3.6200,3.7000,3.6200,3.7000,50304,186180.00
00100,2009-12-08,3.7000,3.7000,3.6200,3.6600,43000,157090.00
00100,2009-12-09,3.6500,3.7500,3.6500,3.7300,273590,1015394.00
00100,2009-12-10,3.7300,3.8900,3.7300,3.8600,480000,1837600.00
00100,2009-12-11,3.8900,4.1500,3.8900,4.1500,543000,2191970.00
00100,2009-12-14,4.1500,4.2100,4.1000,4.1800,383000,1603620.00
00100,2009-12-15,4.1800,4.4500,4.1800,4.4200,566000,2436480.00
00100,2009-12-16,4.4000,4.4100,4.2000,4.3600,297000,1273940.00
00100,2009-12-17,4.4100,4.4900,4.3400,4.3400,195000,855520.00
00100,2009-12-18,4.2700,4.2700,3.7500,4.1500,133400,554670.00
00100,2009-12-21,4.1500,4.1500,4.1500,4.1500,8000,33200.00
00100,2009-12-22,4.0500,4.2800,3.9600,4.2800,627000,2573170.00
00100,2009-12-23,4.2300,4.3000,4.0500,4.1400,117000,490530.00
00100,2009-12-24,4.1000,4.3000,4.1000,4.3000,69000,283500.00
00100,2009-12-28,4.2500,4.3800,4.2200,4.2200,84000,356340.00
00100,2009-12-29,4.2000,4.2000,4.0000,4.2000,62000,256640.00
00100,2009-12-30,4.1000,4.1500,4.0800,4.1000,181000,742480.00
00100,2009-12-31,4.1000,4.1000,4.0000,4.1000,49140,200403.00
00100,2010-01-04,4.1000,4.1000,4.1000,4.1000,28000,114800.00
00100,2010-01-05,4.1700,4.3000,4.1700,4.2500,485226,2059152.00
00100,2010-01-06,4.2500,4.3500,4.2500,4.3500,384227,1646157.00
00100,2010-01-07,4.3000,4.3000,4.2000,4.3000,99000,423180.00
00100,2010-01-08,4.3000,4.6500,4.3000,4.6500,366000,1645660.00
00100,2010-01-11,4.7400,4.9500,4.6500,4.8500,401000,1952260.00
00100,2010-01-12,4.8100,4.8500,4.7800,4.8200,74000,356210.00
00100,2010-01-13,4.7600,4.7900,4.3500,4.7800,81000,381980.00
00100,2010-01-14,4.7800,4.8000,4.7800,4.7000,31000,148590.00
00100,2010-01-15,4.6500,4.6500,4.6000,4.6000,32000,147350.00
